video_id,comment_id,author,published_at,updated_at,text_display,like_count,reply_count
Y2K7mrn2DTY,Ugx50OJMOVGwanmjhcV4AaABAg,@bocahgaul-m8h,2025-09-21T12:39:19Z,2025-09-21T12:39:19Z,Mulyani binti Mulyono katanya Mentri terbaik:3 presiden dan jadi TUKANG NGOBYEK--nya WORLD BANK N IMF...tp mikir industri rokok aja NGGAK BECUSSSS...sy aja yg orang awam bisa mikir:cukai rokok mahal brarti berjaya rokok ilegal...Kayaknya bener kata anaknya PakPurba:Mulyani itu JONGOS--nya bank dunia dan IMF...,0,0
Y2K7mrn2DTY,Ugyb6VI4Vuhi4Qo8Y9d4AaABAg,@Broederali03,2025-09-21T12:30:52Z,2025-09-21T12:30:52Z,Keren pak transparant berbagi illmu kawula muda,0,0
Y2K7mrn2DTY,UgwocRW3f55D4EqUqUl4AaABAg,@AlinaSuhita-k9d,2025-09-21T12:19:52Z,2025-09-21T12:19:52Z,"Krisis sudah lama kok mau diperbaiki apanya . Kalian pemerintah cukup gelontorkan segera , segera jng menunda karena pekerjaan penyokong anggaran ,pertahanan anggaran itu butuh waktu tapi permodalan rakyat itu bisa langsung dan bisa kerja melalui PKH modal rakyat 20 JT , dan yg rumahnya ngontrak 50jt . Jangan pakei aturan ,berikan saja pasti mereka akan tau perbank kan jika itu pun tdk dipersulit . Sedang aliran permodalan itu bisa dilihat dari digitalisasi informatika yg dimiliki pemerintah jika tersandung judol . Jng pakei ilustrasi kebohongan misal KPK protes itu hanya bualan . Segera transfer maka situasi bisa restart. Siapa yg memberi izin percetakan internasional uang . Itu bisa berupa hutang lagi atau ilegal yg samar legal yg artinya tanpa pengawasan . Mending maling untuk kemerdekaan negara dari pada maling untuk individu dan golongan saja karena negara ini sudah mulai rapuh di gerogoti termasuk influencer . Bahasa jawanya maling dengan rakyat atau maling dengan penjajah karena internasional telah terbuka lebar . Klu dengan rakyat ya kasih modal besar pada rakyat harapan . Misal PKH n lain lain . Jng banyak sandiwara.",0,0
Y2K7mrn2DTY,UgxoVX-yG2QTPu8-jAt4AaABAg,@godking2650,2025-09-21T11:48:29Z,2025-09-21T11:51:43Z,Tolong perbaiki sistem keamanan dana nasabah. Di negara2 lain sudah diterapkan 2 Factor Authentification (2FA). Bener2 ketinggalan jaman banget. Rekening dana nasabah di perbankan Indonesia rawan pembobolan. Itu salah satu faktor kenapa banyak dana mengalir ke luar negeri. Apa sengaja gak dilengkapi dengan 2FA?,0,0
Y2K7mrn2DTY,UgxZ0eM3VCGldBxl4E54AaABAg,@akuntansibkad-j4h,2025-09-21T10:32:02Z,2025-09-21T10:32:02Z,"Meskipun gaji pokok sudah distandarisasi, komponen tambahan penghasilan (Tukin / TPP) masih sangat variatif antara instansi pusat dan daerah, tergantung jabatan, jenis instansi, serta kemampuan keuangan daerah.
Daerah yang anggaran APBD-nya besar dan PAD-nya lebih kuat bisa memberi Tukin/TPP yang lebih baik, sementara daerah kurang berkembang kesulitan menyamai.
Ketidakpuasan / persepsi ketidakadilan di antara ASN di daerah: ASN di daerah bisa merasa tidak dihargai jika kerja dan tanggung jawabnya sama dengan ASN pusat tapi penghasilan jauh berbeda.

Kesulitan menarik dan mempertahankan ASN berkualitas di daerah yang terpencil atau dengan kapasitas keuangan rendah karena kompensasi kurang menarik dibanding pusat atau daerah kaya.

Potensi disparitas dalam kualitas pelayanan publik, di mana daerah yang tidak mampu memberi tukin tinggi mungkin kesulitan memotivasi ASN atau menyediakan layanan yang efisien.",0,0
Y2K7mrn2DTY,UgxwylNU-A4DgdRM6zd4AaABAg,@axl172,2025-09-21T07:13:23Z,2025-09-21T07:13:23Z,"Bank BTN, kenapa bunga besar untuk beli rumah KPR 200 juta cicilan 2,9 selama 20 tahun ??? Apa ini di nama kan Bank Rntenir Negara jadi ganti nama aja gimana rakyat kecil mau sejahtera boss pejabat.",0,0
Y2K7mrn2DTY,UgzwrZIqu0lgtLNxS_d4AaABAg,@masrhist7529,2025-09-21T03:16:24Z,2025-09-21T03:16:24Z,Tolong pak mentri Bumi putra di urus biar bisa ngeklim duit kami .,0,0
Y2K7mrn2DTY,UgwiZ09t1tZoQXd6jZJ4AaABAg,@DennyPra99,2025-09-21T02:11:47Z,2025-09-21T02:11:47Z,Ni Mentri transparan banget yuhu🎉,0,0
Y2K7mrn2DTY,UgxQd5cpNPELC-P80Tp4AaABAg,@rijalmarantika4194,2025-09-21T01:43:58Z,2025-09-21T01:43:58Z,"Mantap pak menkeu, gak kaya yang kemarin, termul😂",0,0
Y2K7mrn2DTY,UgwocafcfA9ozFe7scV4AaABAg,@nazfamily6379,2025-09-21T01:19:57Z,2025-09-21T01:19:57Z,"Pak Presiden. Tolong biarkan swasta mengimpor sendiri bbm agar menghindari mafia bermain di Pertamina, menjaga qualitas. Pemerintah cukup mengatur n mengawasi.
Kalo swasta dipaksa beli ke Pertamina / mengimport maka para cukong / mafia happy",1,0
Y2K7mrn2DTY,UgzcOWn39w81jIJbTMx4AaABAg,@sky-m2841,2025-09-21T00:08:43Z,2025-09-21T00:08:57Z,*LEMBAGA² INTERNASIONAL YG MENILAI NEGARA KITA DARI SETIAP SISI KEHIDUPAN.. MEREKA KERJA UNTUK SIAPA ? DAN PEJABAT NEGARA KERJA UNTUK SIAPA ?? DIMANA POSISI RAKYAT INDONESIA ??*,0,0
Y2K7mrn2DTY,Ugzl80uBsDkZQLYMSYV4AaABAg,@sky-m2841,2025-09-21T00:05:51Z,2025-09-21T00:06:29Z,"*INDUSTRI yg semuanya FULL dalam NEGERI koq dikenakan PAJAK 57% bahkan 75% itu sungguh keputusan para PENJAHAT !! Yg terang²an Menganiaya RAKYAT*

*CUKAI ROKOK untuk memuaskan siapa ?? untuk kepentingan siapa ?*
● *petani tembakau kita ?*
● *Karyawan Pabrik Rokok ?*
● *Pemilik Pabrik Rokok ?*
● *Penghisap Rokok ?*
*mereka semua 100% orang ondonesia yg dijajah abis di negerinya sendiri*",0,0
Y2K7mrn2DTY,UgzwY69OgP_Nt8crjI54AaABAg,@sky-m2841,2025-09-21T00:01:15Z,2025-09-21T00:01:15Z,"*ENTAH BAIK ENTAH BURUK*
*TAPI LOGIKA BERPIKIR PAK MENKEU BARU, SEJAUH INI BISA DITERIMA*",0,0
Y2K7mrn2DTY,UgzR2xxE5637MTbwcaN4AaABAg,@KismyWarninda-pm7po,2025-09-20T23:54:56Z,2025-09-20T23:54:56Z,"Sy antusias dgn menkeu skrg...bener2 beda....org spt..PK purbaya ini nggk takut di pecat..org yg tulus pintar...ngomongnya apa adanya..hebat..trobosan2..gas poll BPK km rakyat jelata nangkap mudeng JD ngerti apa yg di ucapkan PK menkeu...suka bingit sy...memberikan...pencerahan indonesia..
Maju ❤",0,0
Y2K7mrn2DTY,Ugwhy_evfYjWmBOVDMN4AaABAg,@PopiPutri-d8f,2025-09-20T23:53:34Z,2025-09-20T23:53:34Z,Hebat,0,0
Y2K7mrn2DTY,UgxEkTGsh1Z8IPmNkRZ4AaABAg,@Bdidhhsjks,2025-09-20T23:49:27Z,2025-09-20T23:49:27Z,"Indonesia emas 👏👏
Sudah berani menurunkan suku bunga,, kalau perlu suku bunga 0%,, berani menarik uang yg ada di luar negeri,, kumpulkan itu 9 naga,, jangan bolehkan nyimpan uang ke luar negeri,, kalau nggak mau paspornya di black list aja biar nggak bisa ke luar negeri",0,0
Y2K7mrn2DTY,UgxnZ9yaC2UuEZAV7UN4AaABAg,@nurulafiani2366,2025-09-20T23:14:45Z,2025-09-20T23:14:45Z,"Please ya polisi,kpk,atau apart apapun itu yg iri sama pak purbaya jangan sekali2 ada niatan buat kriminalisasi pak purbaya ya..awas aja kalau pak purbaya di kriminalisasi kayak tom lembong atau nadiem..please lah Indonesia butuh orang yg jujur,blak blakan,bisa kerja,tulus,pintar,terbuka..sampai kapan kita dipimpin sama orang2 yg ga bener..kita baru punya menteri yg bisa deket sama rakyat,kita bahagia banget loh..kalian para elit yg ga suka ama pak purbaya jangan sekali2 berbuat jahat ya sama pak pur, kita akan bela pak purbaya buat kerja semaksimal mungkin",0,0
Y2K7mrn2DTY,UgyYtff9L4LP1PJKpn94AaABAg,@nurulafiani2366,2025-09-20T23:11:32Z,2025-09-20T23:11:32Z,Smngat trus bapak menteri kesayangan gen Z❤❤❤❤❤,0,0
Y2K7mrn2DTY,Ugya8Iv8GPJKdsawRYZ4AaABAg,@gofurjanuarsyah1306,2025-09-20T21:21:59Z,2025-09-20T21:21:59Z,Menteri keuangan hebat dan pintar,0,0
Y2K7mrn2DTY,UgzpLYWJvx3c-7K515h4AaABAg,@DewiLisda,2025-09-20T20:40:04Z,2025-09-20T20:40:04Z,"""Semangat pak""",0,0
Y2K7mrn2DTY,UgxGd72aQDXNxZfBHut4AaABAg,@yukhroanjari535,2025-09-20T20:12:49Z,2025-09-20T20:12:49Z,"Selalu kangen dengan informasi dari Pak Purbaya, I love you bapak ❤❤❤❤❤❤",0,0
Y2K7mrn2DTY,Ugy0rDooisu9IJi08ql4AaABAg,@RakyatJellatta,2025-09-20T16:55:16Z,2025-09-20T16:55:38Z,"Yaa betull, tarik dollar banyak-banyak ke dalam negeri supaya nilai rupiah bs Kuat.., memang tdk mudah tetapi tdk ada yg tdk mgkin asalkan didukung oleh seluruh rakyat indonesia..👍",0,0
Y2K7mrn2DTY,Ugwv9EiBU_imF4d2gZ54AaABAg,@RusdiNama-s3k,2025-09-20T16:49:44Z,2025-09-20T16:49:44Z,MBG di batalkan aku. Karena tak ada manfaat nya. Buat infrastruktur aja dan kasih UAI nya buat orang miskin.,0,0
Y2K7mrn2DTY,UgztDDBfhFFUv-FJ4EZ4AaABAg,@map708,2025-09-20T16:32:36Z,2025-09-20T16:32:36Z,"Utk mendukung apa yg di program oleh Menkeu yg baru cukup sederhana....peningkatan ekonomi...artinya ada produk,dijual maka jadilah peningkatan PDB....bagaimana cara meningkatkan PDB...itu yg di fokuskan.Apa yg mau dibuat....hrs ada produk,dipasarkan dan jadi duit.",0,1
Y2K7mrn2DTY,UgzqsT3PNKVwdLZ7GJN4AaABAg,@mahmudhidayat1792,2025-09-20T15:18:14Z,2025-09-20T15:18:14Z,"Kalau anda bersifat ofensip maka harus siapkan juga tameng atau rompi untuk menangkis serangan balik ingat ini Indonesia masih primitif karena tidak semua orang sejalan dengan pemikiran anda, semoga sukses aamiin yra.",0,0
Y2K7mrn2DTY,Ugz66PW-Hlz0UPQVcsV4AaABAg,@lincik65yul,2025-09-20T14:17:09Z,2025-09-20T14:43:14Z,"Sebenarnya jika pemerintah terapkan ini di 2025 ekonomi indonesia bisa tumbuh lagi :
1. Turunkan suku bunga
2. Permudah persyaratan kredit di bank dengan jangka waktu panjang dan limit agak besar serta bagi umkm minimkan suka bunga kalo bisa kelongaran pembayarannya jika usahanya masih terbilang kecil penghasilannya
4. Berikan suntikan bantuan kembali dari pemerintah dengan memberikan kelongaran pembayaran kredit bagi masyarakat penghasilan rendah jika saat ini tidak mampu membayar/ mempunyai pinjaman di lebih 1 atau banyak tempat di bank maupun di plafon pinjaman legal agar daya beli tetap berjalan.
5. Berikan kelongaran kredit perumahan dengan suku bunga lebih rendah untuk komersil.",0,0
Y2K7mrn2DTY,UgyagCpuHJHyA_OrYwN4AaABAg,@saifullohkaya,2025-09-20T14:04:16Z,2025-09-20T14:04:16Z,"Bismillah
BBM + Listrik Murah",0,0
Y2K7mrn2DTY,Ugx-6n0WLglwWtL8JXt4AaABAg,@akhiwijaya1,2025-09-20T14:00:36Z,2025-09-20T14:00:36Z,"Masyallah ni menteri.. Sehat2 pak menteri, aammiin 🎉",2,0
Y2K7mrn2DTY,Ugwx-7ZFzNVJ2qPo1AR4AaABAg,@amiravaleska-j1d,2025-09-20T13:56:20Z,2025-09-20T13:56:20Z,"ini bukan settingan, keliatan  dr mic nya",0,0
Y2K7mrn2DTY,UgzLGjJdggn91nN4pFJ4AaABAg,@langkahkecil823,2025-09-20T13:50:05Z,2025-09-20T13:50:05Z,Bahan pokok naik....daya beli menurun.....pedagang kecil bagaimana nasibnya pak......,0,0
Y2K7mrn2DTY,UgwzuulCJhdvYpmYgn94AaABAg,@byayudevi,2025-09-20T13:17:53Z,2025-09-20T13:17:53Z,Baru kali ini ngefans sama menteri😅,0,0
Y2K7mrn2DTY,UgwvvlkUsskkRc6j2zl4AaABAg,@UCUP_RINSS,2025-09-20T12:42:07Z,2025-09-20T12:42:07Z,"Mentri terbaik selama ini, kata kata dan pemahamannya ga terlalu formal dan mudah di mengerti semua kalangan",4,0
Y2K7mrn2DTY,Ugwq1uVXe5CLWpX8yhd4AaABAg,@Minionn101,2025-09-20T12:16:19Z,2025-09-20T12:19:23Z,"Pak aplikasi cortex mohon ditinjau lagi, kadang error, upload lama dll. Dan system pembayaran harapannya bisa parsial berdasarkan no faktur. Karna utk perusahaan jasa biasanya pembayaran yang diterima dari konsumen tidak selalu ontime & bersamaan. 🙏 jika memungkinkan tarif ppn diturunkan & juga pajak kendaraan 😊❤️🇮🇩",0,0
Y2K7mrn2DTY,UgzYgHLkh_wy0i62TTN4AaABAg,@Watanta,2025-09-20T12:14:47Z,2025-09-20T12:16:28Z,"Menkeu yg tidak suka ABS ... jaman srimul ga ada ABS yg AIS , asal ibu senang, bisa sering2 jalan2 ke washington 😄",0,0
Y2K7mrn2DTY,UgyrT58BsRJICl1kFAB4AaABAg,@shandybst,2025-09-20T11:36:01Z,2025-09-20T11:36:01Z,tingkatin dana penelitian pak untuk semua bidang. Pastikan pengguna dana penelitian yang berbakti untuk negara dengan standar kompetensi tinggi🎉🎉🎉,0,0
Y2K7mrn2DTY,Ugxt_BUpcXI7HlNLyeN4AaABAg,@endramina,2025-09-20T11:28:58Z,2025-09-20T11:28:58Z,"Saya sebagai seorang tki, sangat kaget ketika saya lihat barang impor di toko², makanan² indonesia kalah dengan vietnam,
Indonesia padahal banyak buah²an, cabe, sayur2an, kenapa tidak impor,, apakah masyarakat tidak mau untung atau gimana?",0,0
Y2K7mrn2DTY,UgyJQ3VC_RqmAteuZgR4AaABAg,@muhamadnafis8891,2025-09-20T11:19:42Z,2025-09-20T11:19:42Z,Mantabbb Pak Menkeu Rakyat  !!,0,0
Y2K7mrn2DTY,UgyG1fzeC42lQ_LTM1h4AaABAg,@MbakYen1x,2025-09-20T11:10:58Z,2025-09-20T11:10:58Z,"Lho Pak, kenapa pesangon/pensiun TKI atau Pekerja Luar Negeri kok dipajak HABIS HABISAN pak???! Untung untungan lho pekerja Indoensia diberi sangu ama luar, Dan lagi kan itu sidah masuk ke bank di Indonesia lho....TEGA AMAT PAK..",4,2
Y2K7mrn2DTY,UgyF3GXLEpMpaScOvCl4AaABAg,@reekagantira4294,2025-09-20T11:06:44Z,2025-09-20T11:06:44Z,MBG hapussssss ❤❤❤ Alihkan dengan Yg lebih Lebih bermanfaat lagi buat rakyat ❤❤❤,0,0
Y2K7mrn2DTY,UgyvyHDQZOoM3_xXlEt4AaABAg,@YakubYakub-mc6un,2025-09-20T10:43:43Z,2025-09-20T10:43:43Z,"Pak menkeu, bayar utang negara pak, bukan apa kami takutnya di tekan sama negara yang memberikan pinjaman uang ke Indonesia pak, mohon kerjasamanya pak,",0,0
Y2K7mrn2DTY,UgxcLICRfJf75oxLL-J4AaABAg,@AB-po4pl,2025-09-20T10:33:38Z,2025-09-20T10:39:31Z,"Yg penting bagi yg punya duit bhw Negara n Pemerintah mesti benar2  Commited dan menjamin peraturan tidak berubah2 walau pemeritahan berganti.Masalah nya nanti giliran hasil pantauan uang nasabah banyak di curigai lagi,ntar pake Freezing lagi saldo nya gak bergerak,sementara kita disuruh Nabung trs....finally di Freeze Savingnya.....Nasabah yg punya banyak uang nanti dicurigai trs di cek gak sinkron dg lap.pajak jadi permasalahkan juga,jadi mereka lebih aman simpan Duit diluar,Itu yg jadi problema....Makanya  Commitment n Gurantee dr Pemerintah sangat berperan dan penting,seandainya mau narik dana Nasabah tabung di Dlm Ngeri.",0,0
Y2K7mrn2DTY,UgxoG-Djj2lnBA1aeIV4AaABAg,@SanDIYkid,2025-09-20T10:20:46Z,2025-09-20T10:20:46Z,"Keren Pak, , terlihat niat bekerja, , bertujuan memperbaiki, , 🫰",0,0
Y2K7mrn2DTY,UgzRWkCgCbTtjd14-5F4AaABAg,@InaWally,2025-09-20T10:18:30Z,2025-09-20T10:18:30Z,"Semenjak beliau jd MENKEU gue jd tertarik nunggu terobosan kemenkeu tiap hari 😂,semoga ttp lurus ya pak",0,0
Y2K7mrn2DTY,UgxawVq6q5zN_D4LKhV4AaABAg,@setijabudhink9196,2025-09-20T10:12:51Z,2025-09-20T10:12:51Z,"Luar biasa gaya menkeu kita. Wajar tanpa dibuat-buat. Kementerian Keuangan kita perlu direformasi juga pak. Banyak oknum kemenkeu klo memberikan pelayanan kpd masy, sopan santunnya mulai terkikis. Tamu eselon II dari Kabupaten saja, Klo konsul ke kemenkeu diterima dan dilayani oleh pegawai baru gol III yg baru lulus 😭",0,0
Y2K7mrn2DTY,Ugy-FITFZ3ANUQp5SIN4AaABAg,@chillipepper101,2025-09-20T09:57:43Z,2025-09-20T09:57:43Z,"Teman2 wartawan mewakili rakyat dalam mengawal pemerintahan, tolong belajar yg banyak supaya semakin pintar dalam memberikan pertanyaan untuk membantu rakyat banyak, terimakasih para Wartawan❤",0,0
Y2K7mrn2DTY,UgxXZqH2HOFy0uSJTjl4AaABAg,@adidosakahaku4466,2025-09-20T09:46:27Z,2025-09-20T09:46:27Z,"AYOOO SEMANGAT PAK..
MARI KITA MAJU BERSAMA INDONESIA MAKMUR ❤❤❤❤",3,0
Y2K7mrn2DTY,UgxorG3TQN-5ES4sb7V4AaABAg,@Jalan-2_Yuk,2025-09-20T09:00:05Z,2025-09-20T09:00:05Z,"Kalimantan utara masih perlu banyak dukungan fiskal terutama utk infrastruktur konektivitas, terlebih utk recovery paska banjir. #saveKaltara",0,0
Y2K7mrn2DTY,UgwT8QlwO80bF261YLZ4AaABAg,@AYAMRACING-g2m,2025-09-20T08:51:47Z,2025-09-20T08:51:47Z,keberanian bapak mentri sama seperti GEMBIRA77 berani kasih menang setiap membernya 💥💥💥💥💥💥,0,0
Y2K7mrn2DTY,UgwYv9UnwEigsCwTiZZ4AaABAg,@ivonalise,2025-09-20T08:07:42Z,2025-09-20T08:07:42Z,"Terimakasih💖bravo bangga Menyala🌈💖🎉,Pak,Terimakasih💖bravo bangga Menyala🌈💖🎉,Bapak Menteri keuangan💖Semoga dilancarkan dan dimudahkanNya berhasil di keberhasilan sukses mengelola keuangan Negara kita🙏",0,0
Y2K7mrn2DTY,Ugy-y4fpSPksAkRZQm54AaABAg,@Rahman-fm9tr,2025-09-20T06:43:49Z,2025-09-20T06:43:49Z,Mantap ni menteri ke uangan skrg.  Bentar bentar di depan media.     Sebelum  nya ngumpet aja.  Gak pernah mau terbuka di media. Cari aman ...😂😂😂. Lanjut kan pak.  Selagi berpihak ke rakyat gas ken. Sikat aja klau ada macam2 dan menghalangi ...    Lanjut kan gaya coboy nya.  ..,0,0
Y2K7mrn2DTY,UgyzIczYxPmz8Nh01jF4AaABAg,@imranjaelan1168,2025-09-20T06:40:38Z,2025-09-20T06:40:38Z,"Kami sdh lama tunggu org cerdas seperti Bpk dlm berargumen dgn jurnalis, tapi juga exciting...disamping seorang yg kawakan dlm bidang finance...seabrek apresiasi 4 Bpk .. incredible...",0,0
Y2K7mrn2DTY,UgyuscKfarlXLicJbPJ4AaABAg,@adralia23,2025-09-20T06:37:57Z,2025-09-20T06:37:57Z,Pak Super Menteri.,2,0
Y2K7mrn2DTY,Ugy9bbxCHTc5oHzaHkd4AaABAg,@ZAIENRICH,2025-09-20T06:27:07Z,2025-09-20T06:27:07Z,Semoga sukses terus ya pak Menkeu🎉,0,0
Y2K7mrn2DTY,UgxF3CmSqP8b3ctdC7d4AaABAg,@tonosusanto496,2025-09-20T06:11:15Z,2025-09-20T06:11:15Z,Masya Allah Sehat selalu Pak mentri semoga ekonomi Indonesia semakin membaik.aamiin,0,0
Y2K7mrn2DTY,Ugz4u1VjJQ890knNJsx4AaABAg,@rekomemak,2025-09-20T06:08:20Z,2025-09-20T06:08:20Z,"Mhn dicarikan solusi pak mentri, untuk kesenjangan pendapatan Asn Daerah dengan Asn kementrian Pusat, yg mana kita di daerah tidak ada tukin, dan pendapatannya dari gaji saja (kalo sekarang tidak sampai 1 mas, “2,5gr”),
Sukses selalu Pak Mentri.. Semoga kedepan Indonesia Lebih Jaya dan Sejahtera.. 🙏🏻",0,0
Y2K7mrn2DTY,Ugx6OKh1V-qBhapr27N4AaABAg,@agoes5286,2025-09-20T05:43:17Z,2025-09-20T05:43:17Z,Pak Purbaya.... Ger ger ger mantap,0,0
Y2K7mrn2DTY,UgyzKRpmkOsO8mxfKYB4AaABAg,@andiyono7845,2025-09-20T05:05:48Z,2025-09-20T05:05:48Z,Keliatan kl Pa Purbaya ini nasionalis / patriot,0,0
Y2K7mrn2DTY,UgxoDWewbe2KP3D0QlR4AaABAg,@lagendis706,2025-09-20T04:55:07Z,2025-09-20T04:55:07Z,"PRESIDEN TOLONG ANAK SD YG JDI KORBAN DI KERUSUHAN ....DIA BETAHAN HIDUP DENGAN MENAHAN NAPAS  BERPURA2 MATI MESKI TELAPAK TANGANYA SUDAH TERBELAH 2,DIA SEMPAT MEMOHON KEPADA ORNAG YG MENEMUKANYA AGAR JANGAN DI BUNUH...
TOLONG BAPAK PREDISEN ANAK TERSEBT,PASTI DIA MEGALAMAI TRAUMA BERAT DNGAN APA YG TERJADI PADA DIRINYA 😭😭😭",1,0
Y2K7mrn2DTY,UgwjjTBI53Fxpd_MZ4x4AaABAg,@muhamadadhitiasutanto2331,2025-09-20T04:47:10Z,2025-09-20T04:47:10Z,🔥🔥🔥🤠😎,1,0
Y2K7mrn2DTY,UgwvZhvApxyLHlpq2m14AaABAg,@nartobartibo2862,2025-09-20T04:42:39Z,2025-09-20T04:42:39Z,Singapura akan hilang?😢,0,0
Y2K7mrn2DTY,Ugwm6TXNhDG6TkRIoiJ4AaABAg,@wil5182,2025-09-20T04:39:33Z,2025-09-20T04:39:33Z,Semoga maju terus diganti mentri keuangan baru.,0,0
Y2K7mrn2DTY,UgwbsmYxXNBTAr-Zum54AaABAg,@RosidaRida,2025-09-20T04:23:13Z,2025-09-20T04:23:13Z,Menteri Purbaya Gue Bangett 🥰Doa sll Buat Bpk Presiden Allah swt sll melindungi 🤲🏻,2,0
Y2K7mrn2DTY,UgxfHkMulFdUyqHtxEV4AaABAg,@mr.mlipis9655,2025-09-20T04:22:00Z,2025-09-20T04:22:00Z,"Pak, saya rencana mau taruh uang dolar sya di indo 10jt$ kalau sudah ada uangnya....",0,0
Y2K7mrn2DTY,UgzPoCWhm6Oq3NKzi_R4AaABAg,@elsadenaya,2025-09-20T04:21:41Z,2025-09-20T04:21:41Z,Itu juga Pak penipu2 online tolong Pak dikejar satu2 juga biar mereka kapok,0,0
Y2K7mrn2DTY,Ugx9YUtIqOBt-m24eqt4AaABAg,@Masjoyo7601,2025-09-20T04:16:45Z,2025-09-20T04:16:45Z,"Percuma d tambah pak,,,mensosnya tidak punya tim tepat sasaran.kasian rakyat  miskin ekstrim",0,0
Y2K7mrn2DTY,UgwoCBny1oyzWQneUBx4AaABAg,@GamePlay-yl8mh,2025-09-20T04:09:29Z,2025-09-20T04:10:51Z,"Kalau Birokrasi dan msh byk tukang palak, siapa mau masuk, yg ada yg didalam mau keluar klo ada kesempatan",0,0
Y2K7mrn2DTY,UgybzPeZ9ywI64OSY294AaABAg,@epepburik6636,2025-09-20T04:01:40Z,2025-09-20T04:01:40Z,Udah mendinh lanjut narikin pajak aja pak😂,1,0
Y2K7mrn2DTY,UgwBjvSrrbd3eLpUsJx4AaABAg,@ertonwicahyo6524,2025-09-20T04:00:56Z,2025-09-20T04:00:56Z,pak purbaya calon presiden masa depan..,0,0
Y2K7mrn2DTY,Ugzoq_BduMZw127Dvjh4AaABAg,@ahmadmuhibuddin5831,2025-09-20T03:59:09Z,2025-09-20T03:59:09Z,keren Bro,0,0
Ret1yID-tFA,UgxXx1JUhDACqQXiZS14AaABAg,@imsheva1517,2025-10-16T03:24:35Z,2025-10-16T03:24:35Z,"Kapolri kapan ganti.? 




Emang berani boneka mulyono? 
😅😅😅😅😅😅 gua nanya 😅",0,0
Ret1yID-tFA,UgxMYGaqjh63m64Kb2h4AaABAg,@reski_official1478,2025-10-11T05:50:37Z,2025-10-11T05:50:37Z,Semoga bpk mankeu panjang umur sehat terus bersama keluarga.Amiiiiiiiiiinnmmmm,0,0
Ret1yID-tFA,Ugx7UgJ06-mxQsY5Bb94AaABAg,@bapaksuim-tf2fk,2025-09-13T18:05:38Z,2025-09-13T18:05:38Z,"BIANG.     KEROK.  

HANCURNYA.  EKONOMI

  R I.      KORUPTOR

 MALING.     UANG.  RAKYAT

SAMPAI.   REMUK.  R I

RAKYAT.    JELATA. 

JADI.    KORBAN. 

PARA.     MALING. 

     KORUPTOR.      IBLIS",0,0
Ret1yID-tFA,UgxSdXn7QMFk30Jq4mp4AaABAg,@Agustar80,2025-09-13T06:59:44Z,2025-09-13T06:59:44Z,“Saya tidak perlu belajar lagi” itu kata2nya samgat sombong,0,0
Ret1yID-tFA,Ugwxogv00bN2Zooynd54AaABAg,@MrGADURZ,2025-09-12T19:26:52Z,2025-09-12T19:26:52Z,Saran saya setiap tahun ada anggota yg membagikan brosur perpajakan PBB agar masyarakat taat bayar pajak karena sudah lama sekali tidak ada pemberitahuan tersebut dan akhirnya banyak yg tidak bayar pajak PBB karena tidak tahu berapa yg harus di bayar dan jangan pula menaikan pajak yg sangat memberatkan rakyat kecil namun stabil untuk kebutuhan negara tetap kuat kedepannya dan jangan lupa hukum mati koruptor dan rampas aset nya agar negara tidak runtuh ekonominya,0,0
Ret1yID-tFA,Ugz6U-cK0WPzSJ3amnB4AaABAg,@kirei1964,2025-09-12T01:17:59Z,2025-09-12T01:17:59Z,"Kok kurang ykn dr gesturnya, buuut wait and see dehhhh smg bs membangun indonesia makin maju! Aamiin",0,0
Ret1yID-tFA,UgyEPNPSk_pSpOtBfYN4AaABAg,@PackMeals,2025-09-11T18:38:57Z,2025-09-11T18:38:57Z,"Kasih kesempatan Menteri Keuangan baru bekerja. 
Emang mau sampai kapan di peras terus menerus sama Sri Mulyani???",0,0
Ret1yID-tFA,Ugx5Wib10pivQqiINI54AaABAg,@Choyekzhu,2025-09-11T04:58:20Z,2025-09-11T04:58:20Z,"Pak prabowo yg terhormat gk keliru to angkat ini orang jd mentri keuangan,kelakuan anakny j mental anak provokator jg anarkis gimana nnt setelah bpkny berkuasa,d ksh jabatan lambat laut bobrok bangsa ini",0,0
Ret1yID-tFA,UgyoD7GY5FSQPYqiXo94AaABAg,@NurHayatiWahab-y1b,2025-09-11T02:55:36Z,2025-09-11T02:55:36Z,.mpai.berpuluh2 th. Ini .ni cadangan..di pemerintah di.suasta. kami.gembira.atas.pelantikan.mnt yg.baru. 6:01,0,0
Ret1yID-tFA,UgzQSOsxxA8vEM2nQ2N4AaABAg,@ariawanrachmat7624,2025-09-11T01:38:28Z,2025-09-11T01:38:28Z,Ada yg notiice gaya bicaranya mirip Donald Trump. Seperti BERGUMAM,0,0
Ret1yID-tFA,Ugyg1mMf5dB_fTnRDNx4AaABAg,@mansursaptolelono8506,2025-09-10T23:44:01Z,2025-09-10T23:44:01Z,Cengar cengir gak meyakinkan..orang sombong,0,0
Ret1yID-tFA,UgzgW2revGsmS739cfh4AaABAg,@maladisimarmata8227,2025-09-10T13:11:54Z,2025-09-10T13:11:54Z,Masa sby bp ini membantu tp mana korup dimana mana. Ekonomi tdk baik baik saja,0,0
